ID	latitude	longitude	year	pollutant	agency	E_original_Gg	E_lower_Gg	E_upper_Gg	industry	height
-3,591843	-38,86609011	2017	TSP	EEA	0,391730691	0,103087024	10,30870239	Power	plant	150
-3,591843	-38,86609011	2018	TSP	EEA	0,307273922	0,080861558	8,086155843	Power	plant	150
-3,591843	-38,86609011	2019	TSP	EEA	0,313645868	0,082538386	8,253838619	Power	plant	150
-3,591843	-38,86609011	2020	TSP	EEA	0,143493921	0,037761558	3,776155808	Power	plant	150
-31,45092615	-53,77901991	2017	TSP	EEA	0,193181138	0,050837142	5,08371417	Power	plant	150
-31,45092615	-53,77901991	2018	TSP	EEA	0,187648889	0,049381287	4,938128661	Power	plant	150
-31,45092615	-53,77901991	2019	TSP	EEA	0,220888919	0,058128663	5,812866302	Power	plant	150
-31,45092615	-53,77901991	2020	TSP	EEA	0,227443582	0,059853574	5,985357422	Power	plant	150
-23,85222205	-50,3902778	2017	PM10	EEA	0,007564174	0,00196472	0,196472045	Power	plant	150
-23,85222205	-50,3902778	2018	PM10	EEA	0,007347554	0,001908456	0,190845552	Power	plant	150
-23,85222205	-50,3902778	2019	PM10	EEA	0,008649096	0,002246518	0,224651838	Power	plant	150
-23,85222205	-50,3902778	2020	PM10	EEA	0,008905749	0,002313182	0,231318161	Power	plant	150
-28,45423334	-48,96906967	2017	PM10	EEA	0,087744415	0,022790757	2,279075725	Power	plant	150
-28,45423334	-48,96906967	2018	PM10	EEA	0,085231624	0,022138084	2,213808405	Power	plant	150
-28,45423334	-48,96906967	2019	PM10	EEA	0,100329511	0,026059613	2,605961318	Power	plant	150
-28,45423334	-48,96906967	2020	PM10	EEA	0,103306691	0,026832907	2,68329067	Power	plant	150
-28,45423333	-48,96906967	2017	PM10	EEA	0,099090676	0,025737838	2,573783793	Power	plant	150
-28,45423333	-48,96906967	2018	PM10	EEA	0,096252954	0,025000767	2,500076733	Power	plant	150
-28,45423333	-48,96906967	2019	PM10	EEA	0,113303154	0,029429391	2,942939074	Power	plant	150
-28,45423333	-48,96906967	2020	PM10	EEA	0,116665315	0,030302679	3,030267912	Power	plant	150
-28,45423334	-48,96906967	2017	PM10	EEA	0,137289753	0,035659676	3,565967621	Power	plant	150
-28,45423334	-48,96906967	2018	PM10	EEA	0,133358101	0,034638468	3,463846771	Power	plant	150
-28,45423334	-48,96906967	2019	PM10	EEA	0,156981088	0,040774309	4,077430855	Power	plant	150
-28,45423334	-48,96906967	2020	PM10	EEA	0,161639348	0,041984246	4,198424626	Power	plant	150
-20,10500226	-44,97695126	2017	PM10	EEA	0	0	0	Power	plant	150
-20,10500226	-44,97695126	2018	PM10	EEA	0	0	0	Power	plant	150
